stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
61672,du Commerce / Levert,45.467787,-73.53849,0,
61673,du Commerce / Levert,45.468483,-73.539095,0,
61674,du Commerce / No 40,45.467999,-73.544295,0,
61675,Marguerite-Bourgeoys / des Passereaux,45.460991,-73.548199,0,
61676,de l'Île-des-Soeurs / Parc de la Fontaine,45.463295,-73.545489,0,
61679,de l'Assomption / No 5105,45.572018,-73.555378,0,
61680,de l'Assomption / No 5150,45.571947,-73.555761,0,
61681,Jean-Bourdon / Louis-Jadon,45.525238,-73.730101,0,
61682,Jean-Bourdon / de Beauséjour,45.523741,-73.732263,0,
61683,Stuart-Graham / Rodolphe-Pagé,45.45136,-73.758202,0,
61684,Stuart-Graham / Rodolphe-Pagé,45.451348,-73.758337,0,
61685,Stuart-Graham / Rodolphe-Pagé,45.451193,-73.75814,0,
61688,Stuart-Graham / Rodolphe-Pagé,45.451173,-73.758285,0,
61690,Gare Rivière-des-Prairies,45.662056,-73.538235,0,
61691,Gare Rivière-des-Prairies,45.662172,-73.538058,0,
61692,Station Cadillac (Sherbrooke / De Cadillac),45.577079,-73.546384,0,
61693,Woodland / de Verdun,45.452471,-73.572639,0,
61694,de la Montagne / des Canadiens-de-Montréal,45.495832,-73.570657,0,
61695,Beurling / Rolland,45.445968,-73.584311,0,
61696,Henri-Duhamel / de Verdun,45.472335,-73.570128,0,
61697,Saint-Joseph / Molson,45.542806,-73.572496,0,
61698,Masson / Molson,45.544345,-73.577078,0,
61699,Salley / Tittley,45.424317,-73.627559,0,
61701,Pie-IX / Ontario,45.550557,-73.541681,0,
61707,Sauvé / Papineau,45.566048,-73.647459,0,
61708,32e Avenue / Joseph-Dubreuil,45.464973,-73.711918,0,
61710,32e Avenue / No 2111,45.462951,-73.709337,0,
61711,Dollard / No 2695,45.438029,-73.642805,0,
61719,Station Laurier (Saint-Joseph / Rivard),45.526917,-73.587108,0,
61721,Gare Saint-Léonard-Montréal-Nord,45.601832,-73.615004,0,
61723,Papineau / Charland,45.564317,-73.644584,0,
61724,Sherbrooke / 81e Avenue,45.689699,-73.498137,0,
61725,Sainte-Anne / Perrault,45.4027,-73.945266,0,
61727,Henri-Bourassa / No 5600,45.517813,-73.715426,0,
61728,Gare Pointe-aux-Trembles,45.674646,-73.505506,0,
61729,Prince-Arthur / 43e Avenue,45.666099,-73.510838,0,
61730,Saint-Jean-Baptiste / Industriel,45.644649,-73.518666,0,
61731,Sherbrooke / Saint-Jean-Baptiste,45.644657,-73.513411,0,
61732,42e Avenue / Prince-Arthur,45.665624,-73.510699,0,
61733,Saint-Jean-Baptiste / Henri-Bourassa,45.652012,-73.535853,0,
61734,Robert-Chevalier / Sherbrooke,45.655582,-73.510627,0,
61735,Bridge / Wellington,45.487126,-73.555972,0,
61736,YUL Aéroport Montréal-Trudeau,45.455376,-73.751779,0,
61737,YUL Aéroport Montréal-Trudeau,45.455269,-73.751746,0,
61738,Parc-nature du Cap-Saint-Jacques,45.461493,-73.920489,0,
61739,40e Avenue / Sherbrooke,45.663619,-73.507482,0,
61740,Saint-Jean-Baptiste / Industriel,45.64451,-73.519071,0,
61741,40e Avenue / Beaudry,45.663775,-73.507923,0,
61742,Maurice-Duplessis / Olivier-Lejeune,45.654623,-73.552656,0,
61743,Notre-Dame / Guy,45.489959,-73.567233,0,
61744,de la Montagne / Ottawa,45.492014,-73.561145,0,
61745,de la Montagne / du Square-Gallery,45.491756,-73.558727,0,
61746,de la Montagne / Wellington,45.491887,-73.559023,0,
61747,de la Montagne / Ottawa,45.492056,-73.560731,0,
61748,de la Montagne / William,45.492311,-73.562925,0,
61749,de la Montagne / Barré,45.492711,-73.564292,0,
61750,Notre-Dame / de Versailles,45.491514,-73.566079,0,
61751,Notre-Dame / Guy,45.49026,-73.567165,0,
61755,Camillien-Houde / Remembrance,45.503421,-73.593964,0,
61756,Henri-Bourassa / du Golf,45.628006,-73.577415,0,
61757,Sherbrooke / Saint-Jean-Baptiste,45.644182,-73.513899,0,
61760,Lajeunesse / Émile-Journault,45.547572,-73.641663,0,
61761,De Contrecoeur / Marie-Ange-Bouchard,45.612435,-73.529441,0,
61762,De Contrecoeur / Marie-Ange-Bouchard,45.612494,-73.529041,0,
61763,Gouin / Pitfield,45.50803,-73.760017,0,
61765,Wellington / Prince,45.496656,-73.555554,0,
61770,35e Avenue / 40e Avenue,45.421535,-73.615406,0,
61793,Hochelaga / Lepailleur,45.591375,-73.525241,0,
61794,Kildare / Smart,45.460973,-73.672339,0,
61795,Guelph / Smart,45.46003,-73.669344,0,
61797,Notre-Dame / Gamble,45.621479,-73.505808,0,
61798,Station Côte-Vertu (Gohier / Côte-Vertu),45.513277,-73.68329,0,
50101,Louis-Hippolyte-La Fontaine / Curatteau,45.594058,-73.542634,0,
61802,Station Mont-Royal (du Mont-Royal / Pontiac),45.525346,-73.581796,0,
61804,20e Avenue / de Bellechasse,45.560016,-73.577509,0,
61805,de Bellechasse / 20e Avenue,45.560126,-73.577189,0,
61806,Saint-Laurent / De Maisonneuve,45.510425,-73.564873,0,
61807,René-Lévesque / Stanley,45.497877,-73.570932,0,
61808,Papineau / Sainte-Rose,45.52202,-73.551301,0,
61809,de la Cathédrale / René-Lévesque,45.49873,-73.568662,0,
61810,D'Iberville / Hochelaga,45.534735,-73.558703,0,
61813,Charlevoix / Notre-Dame,45.482783,-73.576148,0,
61814,Station Honoré-Beaugrand,45.596827,-73.535954,0,
61817,Station Acadie (Beaumont / de l'Acadie),45.522858,-73.6239,0,
61825,De Bleury / Mayor,45.506852,-73.568236,0,
61826,Beaubien / des Écores,45.547385,-73.593046,0,
61828,Boucle Gare du Parc,45.531117,-73.623709,0,
61829,Sainte-Catherine / Poupart,45.529154,-73.546193,0,
61832,Guy / Lincoln,45.496084,-73.580021,0,
61834,Vanier / Lachapelle,45.531308,-73.723328,0,
50102,Saint-Jacques / No 6640,45.460511,-73.625831,0,
61839,Haig / Hochelaga,45.582393,-73.530154,0,
50103,Saint-Jacques / No 6710,45.458946,-73.626973,0,
61849,Laurendeau / De Sève,45.455949,-73.588471,0,
61864,Lachapelle / Périnault,45.527434,-73.715679,0,
61865,Lachapelle / Ranger,45.529044,-73.71819,0,
61866,Laurentien / Périnault,45.526686,-73.717064,0,
61867,Saint-Jacques / Brewster,45.482193,-73.581916,0,
61868,Delisle / Atwater,45.482622,-73.578518,0,
61869,Saint-Jacques / Brewster,45.482423,-73.581693,0,
61870,Gouin / Chevalier,45.530096,-73.723006,0,
61871,Laurentien / Émile-Nelligan,45.528135,-73.720794,0,
61872,Saint-François / No 2000,45.477483,-73.778759,0,
61873,Saint-François / No 2025,45.477097,-73.779828,0,
61877,Sherbrooke / Pierre-Bernard,45.607397,-73.528703,0,
61879,Rivière-des-Prairies / Perras,45.656883,-73.568017,0,
61880,Lebrun / Bellerive,45.596085,-73.510134,0,
61881,Bellerive / Mercier,45.595312,-73.509709,0,
61885,Rodolphe-Forget / Fernand-Forest,45.650302,-73.579726,0,
61886,Station D'Iberville (Jean-Talon / des Écores),45.552554,-73.60309,0,
61888,Armand-Bombardier / Maurice-Duplessis,45.631943,-73.589709,0,
61889,D'Iberville / de Rouen,45.534014,-73.557016,0,
61890,Saint-Denis / des Pins,45.518881,-73.571566,0,
61891,Saint-Denis / Duluth,45.52102,-73.576246,0,
61892,Saint-Denis / Rachel,45.521573,-73.577896,0,
61893,Saint-Denis / Marie-Anne,45.523047,-73.580708,0,
61894,Saint-Denis / Marie-Anne,45.522658,-73.580285,0,
61895,Saint-Denis / Rachel,45.52203,-73.578467,0,
61896,Saint-Denis / du Mont-Royal,45.52416,-73.58315,0,
61897,Saint-Denis / du Mont-Royal,45.52369,-73.582546,0,
61898,Saint-Denis / De Bienville,45.525028,-73.585052,0,
61899,Saint-Denis / Saint-Joseph,45.526413,-73.588074,0,
61900,Saint-Denis / Laurier,45.526717,-73.589167,0,
61901,Saint-Denis / Laurier,45.527253,-73.589925,0,
61902,Saint-Denis / Boucher,45.528206,-73.592026,0,
61903,Saint-Denis / Boucher,45.527745,-73.591448,0,
61904,Saint-Denis / du Carmel,45.529154,-73.594128,0,
61905,Saint-Denis / Saint-Grégoire,45.528689,-73.593529,0,
61906,Saint-Denis / de Bellechasse,45.532804,-73.602161,0,
61907,Saint-Denis / de Bellechasse,45.532273,-73.601424,0,
61908,Saint-Denis / Beaubien,45.53375,-73.604679,0,
61909,Saint-Denis / Saint-Zotique,45.535392,-73.60829,0,
61910,Saint-Denis / Bélanger,45.537355,-73.612186,0,
61911,Saint-Denis / Bélanger,45.536882,-73.611571,0,
61912,Saint-Denis / Jean-Talon,45.538054,-73.614148,0,
61913,des Futailles / No 1947,45.583031,-73.517893,0,
61914,des Futailles / No 1947,45.582995,-73.517802,0,
61915,De Jumonville / Louis-Veuillot,45.576511,-73.550858,0,
61916,Lacordaire / Turenne,45.576418,-73.553043,0,
61917,De Jumonville / Louis-Veuillot,45.576269,-73.550848,0,
61918,De Jumonville / De Cadillac,45.577692,-73.549893,0,
61920,Lacordaire / Turenne,45.576469,-73.553532,0,
61921,Levert / du Commerce,45.468282,-73.538142,0,
61923,Torrance / de la Montagne,45.49463,-73.568606,0,
61924,Prince-Albert / Saint-Jean-Baptiste,45.640023,-73.492283,0,
61925,Pie-IX / Pierre-De Coubertin,45.553163,-73.550493,0,
61930,19e Avenue / Everett,45.565568,-73.595974,0,
61931,19e Avenue / Jean-Talon,45.564469,-73.593488,0,
61942,Provencher / Jean-Talon,45.571255,-73.587117,0,
61943,Buies / Gênes,45.569256,-73.592569,0,
61945,Station D'Iberville (des Écores / Jean-Talon),45.552419,-73.602855,0,
61946,D'Iberville / Everett,45.554993,-73.60503,0,
61947,Louis-Hébert / Everett,45.554073,-73.605036,0,
61948,Station D'Iberville (Louis-Hébert / Jean-Talon),45.552845,-73.602257,0,
61949,Saint-Denis / De Castelnau,45.539362,-73.617739,0,
61951,Saint-Denis / De Castelnau,45.538999,-73.617071,0,
61953,Saint-Denis / Faillon,45.539772,-73.619723,0,
61955,Saint-Denis / Villeray,45.540577,-73.6225,0,
61957,Saint-Denis / Gounod,45.541516,-73.625749,0,
61959,Station Jarry (Saint-Denis / Jarry),45.542374,-73.628727,0,
61961,Saint-Denis / Guizot,45.543297,-73.631951,0,
61963,Saint-Denis / de Liège,45.544172,-73.634989,0,
61964,Berri / Émile-Journault,45.546815,-73.642047,0,
61965,Lajeunesse / Legendre,45.54863,-73.645292,0,
61966,Berri / Legendre,45.547686,-73.645084,0,
61967,Lajeunesse / Chabanel,45.549541,-73.64843,0,
61968,Berri / Chabanel,45.548577,-73.648196,0,
61969,Berri / de Louvain,45.549454,-73.651255,0,
61970,Lajeunesse / Sauvé,45.551741,-73.655997,0,
61971,Station Sauvé (Berri / Sauvé),45.550458,-73.654746,0,
61972,Lajeunesse / Sauriol,45.552681,-73.659228,0,
61973,Berri / Sauriol,45.551562,-73.658779,0,
61974,Berri / Prieur,45.553369,-73.665029,0,
61977,Jean-Talon / 18e Avenue,45.563823,-73.593753,0,
61981,Everett / Pie-IX,45.56781,-73.593864,0,
61982,Gare Roxboro-Pierrefonds,45.510692,-73.813353,0,
61983,Gare Roxboro-Pierrefonds,45.510683,-73.813131,0,
61984,Gare Roxboro-Pierrefonds,45.510675,-73.812905,0,
61985,Gare Roxboro-Pierrefonds,45.510669,-73.812666,0,
61986,Gare Roxboro-Pierrefonds,45.510666,-73.812418,0,
61988,Gare Roxboro-Pierrefonds,45.510414,-73.81174,0,
61989,Laurentien / No 12404,45.530662,-73.724928,0,
61990,Station Outremont (Van Horne / Outremont),45.521152,-73.614188,0,
61991,Station Outremont (Van Horne / Stuart),45.519566,-73.615607,0,
61992,Saint-Jacques / Décarie,45.470829,-73.601375,0,
61993,Centre universitaire de santé McGill (CUSM),45.471759,-73.602619,0,
62008,SRB Pie-IX / Saint-Martin (zone B),45.612142,-73.660853,0,
62009,École secondaire de la Pointe-aux-Trembles,45.685335,-73.498513,0,
62012,Forest / Hébert,45.587866,-73.632844,0,
62013,Terminus CAE,45.478373,-73.708793,0,
62015,Hickmore / Merizzi,45.480042,-73.694596,0,
62016,Hickmore / No 4200,45.478279,-73.693177,0,
62017,Hickmore / No 4200,45.476917,-73.693549,0,
62018,Migneron / Griffith,45.48922,-73.692747,0,
62022,Gare Dorval Nord,45.449532,-73.743411,0,
62024,Gare Dorval Nord,45.449675,-73.743593,0,
62025,Marshall / English,45.455421,-73.735579,0,
62026,Marshall / McMillan,45.454764,-73.738342,0,
62027,YUL Aéroport Montréal-Trudeau,45.455632,-73.751763,0,
62028,Terminus CAE,45.478649,-73.708485,0,
62029,Hickmore / No 4505,45.477193,-73.693663,0,
62030,Hickmore / No 4300,45.474574,-73.694378,0,
62031,Marc-Blain / Cohen,45.493286,-73.730127,0,
62034,Louis-H.-La Fontaine / Minicut,45.613598,-73.590465,0,
62036,Maurice-Duplessis / 87e Avenue,45.663383,-73.535387,0,
62037,Station Radisson (Sherbrooke / Des Groseillers),45.588999,-73.539315,0,
62038,Hochelaga / Langelier,45.579622,-73.532072,0,
62042,Notre-Dame / Turcot,45.462066,-73.60826,0,
62044,Sainte-Gertrude / Léger,45.606216,-73.636005,0,
62045,Gouin / Pigeon,45.606761,-73.63867,0,
62046,Léger / Hénault,45.604866,-73.635987,0,
62047,SRB Pie-IX / de la Concorde (zone B),45.601925,-73.654863,0,
62049,Douglas-B.-Floreani / Cypihot,45.494063,-73.759168,0,
62052,Van Horne / Dollard,45.51929,-73.615882,0,
62053,Peel / Ottawa,45.494044,-73.559237,0,
62054,Pie-IX / Pierre-De Coubertin,45.553469,-73.550656,0,
62055,Pie-IX / Pierre-De Coubertin,45.553357,-73.550305,0,
62056,Christophe-Colomb / Bureau,45.52604,-73.574977,0,
62057,Papineau / Jacques-Casault,45.555483,-73.6236,0,
62059,Saint-Hubert / Sainte-Catherine,45.51545,-73.559081,0,
62060,Ontario / Saint-Dominique,45.511715,-73.566516,0,
62061,Ogilvy / d'Outremont,45.52659,-73.626812,0,
62062,de l'Acadie / Jean-Talon,45.524348,-73.626959,0,
62063,Notre-Dame / Bérard,45.480191,-73.579727,0,
62064,Marien / No 8400,45.642704,-73.540677,0,
62068,De La Roche / Gilford,45.530475,-73.58219,0,
62070,Saint-Jacques / du Chalet,45.44473,-73.646517,0,
62071,Saint-Jacques / du Chalet,45.444535,-73.646557,0,
62072,Bélanger / Pie-IX,45.564625,-73.587505,0,
62081,Hymus / des Sources,45.477106,-73.788095,0,
62109,Montée-de-Liesse / No 222,45.478101,-73.704782,0,
62110,Côte-de-Liesse / Hickmore,45.479423,-73.699617,0,
62111,Monk / Jacques-Hertel,45.459721,-73.596388,0,
62112,Hickmore / Merizzi,45.479638,-73.694311,0,
62113,de Châteauneuf / de Fougeray,45.611525,-73.55569,0,
62114,des Sciences / des Bâtisseurs,45.624809,-73.552863,0,
62115,du Golf / Métropolitain,45.6205,-73.554326,0,
62116,de Châteauneuf / Baldwin,45.612727,-73.554958,0,
62119,Côte-des-Neiges / Remembrance,45.495099,-73.604748,0,
62121,Roi-René / Chaumont,45.6096,-73.548565,0,
50104,Gare Canora (Jean-Talon / Wilderton),45.513581,-73.632259,0,
50105,Station Viau,45.560876,-73.547179,0,
50106,Saint-Joseph / No 3500,45.552134,-73.566095,0,
50107,Viau / de Marseille,45.563712,-73.549051,0,
50108,Centre sportif Pierre-Charbonneau,45.563623,-73.549505,0,
50109,Louis-Hippolyte-La Fontaine / Fonteneau,45.595424,-73.544053,0,
50110,Gare Montréal-Ouest (Elmhurst / Sherbrooke),45.454203,-73.641481,0,
50111,du Parc / Milton,45.509507,-73.573516,0,
50112,du Parc / Prince-Arthur,45.510422,-73.575515,0,
50113,Rachel / André-Laurendeau,45.542598,-73.561619,0,
50114,Édouard-Montpetit / No 2141,45.508717,-73.614035,0,
50115,du Parc / Léo-Pariseau,45.511119,-73.576976,0,
50116,Bates / No 240,45.515185,-73.629424,0,
50117,Station Jean-Drapeau,45.511667,-73.532256,0,
50119,Sherbrooke / Yves-Thériault,45.678884,-73.501596,0,
50120,Sherbrooke / Arthur-Généreux,45.68093,-73.500938,0,
50121,Sherbrooke / Arthur-Généreux,45.681172,-73.50101,0,
50122,Henri-Bourassa / No 9875,45.645178,-73.551215,0,
50123,Sherbrooke / du Parc-La-Fontaine,45.52155,-73.565691,0,
50124,Gouin / du Ruisseau,45.510483,-73.753399,0,
50125,Gouin / Wilfrid-Lazure,45.518952,-73.742992,0,
50126,Gouin / Antoine-Berthelet,45.520348,-73.741198,0,
50127,Gouin / Albert-Prévost,45.522795,-73.738182,0,
50128,Gouin / Toupin,45.524118,-73.736279,0,
50129,Gouin / Toupin,45.523831,-73.73646,0,
50130,Toupin / Gouin,45.523686,-73.736102,0,
50131,de Beauséjour / Gouin,45.524909,-73.734324,0,
50132,Gouin / de Beauséjour,45.525126,-73.734468,0,
50133,Gouin / de Beauséjour,45.524869,-73.734645,0,
50134,Gouin / Olivier,45.525747,-73.73237,0,
50135,Gouin / Olivier,45.525705,-73.731987,0,
50136,Gouin / Henri-D'Arles,45.526685,-73.730418,0,
50137,Gouin / Henri-D'Arles,45.526374,-73.730507,0,
50138,Gouin / du Golf,45.527854,-73.728571,0,
50139,Gouin / du Golf,45.52749,-73.729165,0,
50140,Gouin / de Somerset,45.5288,-73.725537,0,
50141,Gouin / de Somerset,45.528576,-73.725786,0,
50142,Gouin / Cousineau,45.52932,-73.72404,0,
50144,Gouin / Laurentien,45.529902,-73.723167,0,
50145,Gouin / Cousineau,45.529282,-73.723776,0,
50146,Gouin / Lachapelle,45.530971,-73.721893,0,
50148,Ranger / Gouin,45.531522,-73.720881,0,
50149,Grenet / De Serres,45.531255,-73.718523,0,
50150,De Serres / Grenet,45.531603,-73.718828,0,
50151,Grenet / Gouin,45.532006,-73.719702,0,
50154,Grenet / De Mésy,45.530659,-73.717589,0,
50155,Grenet / De Mésy,45.530747,-73.717976,0,
50156,De Mésy / Grenet,45.530522,-73.717984,0,
50157,Gouin / de la Miséricorde,45.53345,-73.717587,0,
50158,Gouin / de la Miséricorde,45.533105,-73.717834,0,
50160,Gouin / Notre-Dame-des-Anges (Hôpital du Sacré-Coe,45.53421,-73.715879,0,
50161,Grenet / Legault,45.529502,-73.715782,0,
50162,Grenet / Legault,45.52961,-73.716209,0,
50164,Saint-Évariste / Gouin,45.535469,-73.714627,0,
50165,Gouin / Saint-Évariste,45.535391,-73.714834,0,
50166,Gouin / Saint-Évariste,45.535515,-73.715061,0,
50167,De Salaberry / Lachapelle,45.526622,-73.71429,0,
50168,De Salaberry / Lachapelle,45.526704,-73.713843,0,
50169,Gouin / O'Brien,45.536339,-73.713634,0,
50170,Gouin / Saint-Germain,45.536255,-73.713986,0,
50171,Grenet / De Salaberry,45.527567,-73.712734,0,
50172,De Salaberry / Grenet,45.527829,-73.712795,0,
50173,Grenet / De Salaberry,45.527306,-73.712583,0,
50174,De Salaberry / Grenet,45.527465,-73.712955,0,
50175,Gouin / Dépatie,45.537531,-73.712055,0,
50176,Gouin / Dépatie,45.537311,-73.712145,0,
50177,Grenet / No 11940,45.526654,-73.711563,0,
50178,De Salaberry / De Meulles,45.529281,-73.711002,0,
50179,De Salaberry / De Meulles,45.528998,-73.711061,0,
50180,Gouin / Filion,45.538528,-73.710535,0,
50181,Gouin / Filion,45.538404,-73.710462,0,
50182,de Louisbourg / Ranger,45.524939,-73.71063,0,
50183,Grenet / de Louisbourg,45.525586,-73.709629,0,
50184,Grenet / de Louisbourg,45.525677,-73.710026,0,
50185,de Louisbourg / Grenet,45.5255,-73.709935,0,
50186,de Louisbourg / Grenet,45.525412,-73.710255,0,
50187,Gouin / Bohlé,45.540315,-73.708542,0,
50188,Gouin / Bohlé,45.540096,-73.708604,0,
50189,De Salaberry / Saint-Évariste,45.531526,-73.708222,0,
50190,De Salaberry / Saint-Évariste,45.531256,-73.708266,0,
50191,Gare Bois-Franc (Grenet / Ranger),45.524545,-73.70798,0,
50192,Grenet / Ranger,45.524672,-73.70845,0,
50193,Dudemaine / Grenet,45.524478,-73.707622,0,
50194,Dudemaine / Grenet,45.524712,-73.707787,0,
50195,O'Brien / De Salaberry,45.532359,-73.706772,0,
50196,De Salaberry / O'Brien,45.532575,-73.706884,0,
50197,O'Brien / De Salaberry,45.532449,-73.707192,0,
50198,De Salaberry / O'Brien,45.532237,-73.70702,0,
50199,Gouin / De Poutrincourt,45.541737,-73.706417,0,
50200,Gouin / De Poutrincourt,45.5415,-73.706623,0,
50201,Dudemaine / Michel-Sarrazin,45.525043,-73.705877,0,
50202,Dudemaine / Michel-Sarrazin,45.524854,-73.706052,0,
50203,De Salaberry / Guertin,45.534139,-73.704896,0,
50204,De Salaberry / Guertin,45.533814,-73.705013,0,
50205,Gouin / René-Guénette,45.542432,-73.704963,0,
50206,Gouin / Taylor,45.542415,-73.704684,0,
50207,Dudemaine / Robert-Giffard,45.526212,-73.703788,0,
50208,Dudemaine / Robert-Giffard,45.525994,-73.703845,0,
50209,de l'Acadie / de l'Acadie,45.543179,-73.702429,0,
50210,De l'Acadie / Gouin,45.543147,-73.702872,0,
50211,Dudemaine / Saint-Évariste,45.527605,-73.702026,0,
50212,Dudemaine / Saint-Évariste,45.527288,-73.702214,0,
50213,O'Brien / Dudemaine,45.528466,-73.700593,0,
50214,Dudemaine / O'Brien,45.528691,-73.700645,0,
50215,O'Brien / Dudemaine,45.528523,-73.700961,0,
50216,Dudemaine / O'Brien,45.528385,-73.70084,0,
50217,De Salaberry / De Poutrincourt,45.537654,-73.699964,0,
50218,De Salaberry / De Poutrincourt,45.53725,-73.700209,0,
50219,de l'Acadie / Viel,45.541786,-73.69846,0,
50220,de l'Acadie / Viel,45.541755,-73.698909,0,
50221,de l'Acadie / Viel,45.541521,-73.69824,0,
50222,Dudemaine / Guertin,45.530163,-73.698779,0,
50223,Dudemaine / Guertin,45.529949,-73.698857,0,
50224,Valmont / Viel,45.542454,-73.697868,0,
50225,De Salaberry / Taylor,45.539199,-73.697723,0,
